GISMATCH,GISJOIN,GEOID,STATEFIP,State,PUMA,Name,state_puma,birthplace,x,y
"3604007",G36004007,"3604007","36",New York,"04007",NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,"3604007",,-73.90719,40.66821
"3604003",G36004003,"3604003","36",New York,"04003",NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,"3604003",,-73.94107,40.68987
"3604010",G36004010,"3604010","36",New York,"04010","NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA","3604010","Barbados, Grenada, St. Vincent, Trinidad and Tobago",-73.93430,40.64768
"3604002",G36004002,"3604002","36",New York,"04002",NYC-Brooklyn Community District 4--Bushwick PUMA,"3604002",,-73.92065,40.69694
"3601500",G36001500,"3601500","36",New York,"01500",Madison & Cortland Counties PUMA,"3601500",,-75.84194,42.77612
"3600500",G36000500,"3600500","36",New York,"00500",Jefferson & Lewis Counties PUMA,"3600500",,-75.68055,43.91295
"3601000",G36001000,"3601000","36",New York,"01000",Genesee & Orleans Counties PUMA,"3601000",,-78.21034,43.11226
"3602903",G36002903,"3602903","36",New York,"02903",Orange County (Southeast) PUMA,"3602903",,-74.22478,41.29781
"3602902",G36002902,"3602902","36",New York,"02902",Orange County (Northwest) PUMA,"3602902",,-74.46464,41.43998
"3602901",G36002901,"3602901","36",New York,"02901",Orange County (Northeast)--Greater Newburgh City PUMA,"3602901",,-74.11144,41.50598
"3601101",G36001101,"3601101","36",New York,"01101",Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,"3601101",,-78.92455,43.09161
"3601102",G36001102,"3601102","36",New York,"01102",Niagara County (North & East) PUMA,"3601102",,-78.71655,43.21599
"3603101",G36003101,"3603101","36",New York,"03101",Putnam County PUMA,"3603101",Czechoslovakia,-73.74899,41.42600
"3601300",G36001300,"3601300","36",New York,"01300",Livingston & Wyoming Counties PUMA,"3601300",,-77.99194,42.71569
"3601900",G36001900,"3601900","36",New York,"01900",Rensselaer County--Troy City PUMA,"3601900",,-73.50972,42.71105
"3600402",G36000402,"3600402","36",New York,"00402",Oneida County (Central)--Greater Utica & Rome Cities PUMA,"3600402",Bosnia,-75.38474,43.14106
"3600800",G36000800,"3600800","36",New York,"00800",Wayne & Seneca Counties PUMA,"3600800",,-76.94965,43.00956
"3603301",G36003301,"3603301","36",New York,"03301",Suffolk County (Northwest)--Huntington Town (North) PUMA,"3603301",,-73.39897,40.88924
"3603303",G36003303,"3603303","36",New York,"03303",Suffolk County (Northwest)--Smithtown Town PUMA,"3603303",,-73.21738,40.86490
"3603304",G36003304,"3603304","36",New York,"03304",Suffolk County (North Central)--Brookhaven Town (North) PUMA,"3603304",,-73.00033,40.93186
"3603306",G36003306,"3603306","36",New York,"03306",Suffolk County (South Central)--Brookhaven Town (South) PUMA,"3603306",,-72.85587,40.82829
"3603311",G36003311,"3603311","36",New York,"03311",Suffolk County (Southwest)--Islip Town (South) PUMA,"3603311",,-73.22690,40.71564
"3603302",G36003302,"3603302","36",New York,"03302",Suffolk County (Northwest)--Huntington Town (South) PUMA,"3603302",,-73.36506,40.81431
"3603307",G36003307,"3603307","36",New York,"03307",Suffolk County (Central)--Brookhaven Town (Central) PUMA,"3603307",,-73.00169,40.82148
"3603309",G36003309,"3603309","36",New York,"03309",Suffolk County (Central)--Islip Town (East) PUMA,"3603309",,-73.11169,40.77715
"3603313",G36003313,"3603313","36",New York,"03313",Suffolk County (West Central)--Babylon Town (Northwest) PUMA,"3603313",,-73.38112,40.72688
"3603308",G36003308,"3603308","36",New York,"03308",Suffolk County (Central)--Brookhaven Town (West Central) PUMA,"3603308",,-73.07490,40.85917
"3603310",G36003310,"3603310","36",New York,"03310",Suffolk County (Central)--Islip Town (Northwest) PUMA,"3603310",,-73.22831,40.77850
"3603002",G36003002,"3603002","36",New York,"03002","Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA","3603002",,-73.99754,41.07867
"3603003",G36003003,"3603003","36",New York,"03003","Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA","3603003",,-74.11344,41.15112
"3603001",G36003001,"3603001","36",New York,"03001",Rockland County (North)--New City & Congers PUMA,"3603001",,-74.01342,41.20665
"3600300",G36000300,"3600300","36",New York,"00300",Warren & Washington Counties PUMA,"3600300",,-73.64881,43.44355
"3600600",G36000600,"3600600","36",New York,"00600",Oswego County PUMA,"3600600",,-76.14113,43.42611
"3603103",G36003103,"3603103","36",New York,"03103",Westchester County (Northeast) PUMA,"3603103",,-73.68726,41.24290
"3603104",G36003104,"3603104","36",New York,"03104",Westchester County (Southeast) PUMA,"3603104",,-73.71359,40.99764
"3603106",G36003106,"3603106","36",New York,"03106",Westchester County (Southwest)--Yonkers City PUMA,"3603106",Ireland,-73.86370,40.94650
"3603105",G36003105,"3603105","36",New York,"03105",Westchester County (Central)--White Plains City PUMA,"3603105",,-73.80907,41.02417
"3603102",G36003102,"3603102","36",New York,"03102",Westchester County (Northwest) PUMA,"3603102",,-73.85996,41.20126
"3603107",G36003107,"3603107","36",New York,"03107",Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,"3603107",,-73.80199,40.93006
"3600100",G36000100,"3600100","36",New York,"00100",St. Lawrence County PUMA,"3600100",,-75.06290,44.49102
"3602300",G36002300,"3602300","36",New York,"02300",Tompkins County PUMA,"3602300",,-76.47366,42.45202
"3602600",G36002600,"3602600","36",New York,"02600",Chautauqua County PUMA,"3602600",,-79.36634,42.22812
"3604110",G36004110,"3604110","36",New York,"04110","NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA","3604110",Romania,-73.88949,40.71042
"3604108",G36004108,"3604108","36",New York,"04108",NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,"3604108",Uzbekistan,-73.85172,40.72266
"3604109",G36004109,"3604109","36",New York,"04109",NYC-Queens Community District 2--Sunnyside & Woodside PUMA,"3604109",,-73.92008,40.74060
"3604107",G36004107,"3604107","36",New York,"04107",NYC-Queens Community District 4--Elmhurst & South Corona PUMA,"3604107",,-73.85512,40.74063
"3604102",G36004102,"3604102","36",New York,"04102",NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,"3604102",,-73.87596,40.76167
"3604101",G36004101,"3604101","36",New York,"04101",NYC-Queens Community District 1--Astoria & Long Island City PUMA,"3604101",Greece,-73.91780,40.76867
"3604111",G36004111,"3604111","36",New York,"04111",NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,"3604111",,-73.84161,40.69637
"3604106",G36004106,"3604106","36",New York,"04106","NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA","3604106",Bangladesh,-73.79621,40.72586
"3604112",G36004112,"3604112","36",New York,"04112","NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA","3604112",,-73.77866,40.69164
"3604113",G36004113,"3604113","36",New York,"04113",NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,"3604113",Guyana/British Guiana,-73.83300,40.66940
"3604105",G36004105,"3604105","36",New York,"04105","NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA","3604105",,-73.75503,40.68062
"3604104",G36004104,"3604104","36",New York,"04104","NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA","3604104",,-73.75923,40.75655
"3604103",G36004103,"3604103","36",New York,"04103","NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA","3604103",China,-73.81571,40.77149
"3604114",G36004114,"3604114","36",New York,"04114","NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA","3604114",Panama,-73.81955,40.59407
"3702600",G37002600,"3702600","37",North Carolina,"02600","Rutherford, Cleveland (West) & Polk Counties--Shelby City PUMA","3702600",,-81.92242,35.34694
"3705200",G37005200,"3705200","37",North Carolina,"05200","Hoke, Richmond & Scotland Counties PUMA","3705200",,-79.50800,34.96544
"3701900",G37001900,"3701900","37",North Carolina,"01900","Davie, Yadkin & Iredell (North) Counties PUMA","3701900",,-80.69406,36.01933
"3703400",G37003400,"3703400","37",North Carolina,"03400",Rowan County PUMA,"3703400",,-80.52470,35.63961
"3702900",G37002900,"3702900","37",North Carolina,"02900",Iredell (South)--Mooresville Town & Statesville City PUMA,"3702900",,-80.87526,35.69432
"3700400",G37000400,"3700400","37",North Carolina,"00400","Granville, Person & Caswell Counties PUMA","3700400",,-78.96016,36.35741
"3700100",G37000100,"3700100","37",North Carolina,"00100","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties PUMA","3700100",,-81.87059,36.16378
"3701100",G37001100,"3701100","37",North Carolina,"01100",Johnston County PUMA,"3701100",,-78.36564,35.51761
"3701000",G37001000,"3701000","37",North Carolina,"01000",Wilson & Greene Counties--Wilson City PUMA,"3701000",,-77.81776,35.61377
"3700600",G37000600,"3700600","37",North Carolina,"00600","Halifax, Hertford, Northampton & Warren (East) Counties PUMA","3700600",,-77.48131,36.34179
"3704300",G37004300,"3704300","37",North Carolina,"04300",Craven County PUMA,"3704300",,-77.09674,35.12586
"3700700",G37000700,"3700700","37",North Carolina,"00700",Northeast Albemarle Sound Region PUMA,"3700700",,-76.38425,36.33287
"3702300",G37002300,"3702300","37",North Carolina,"02300","Haywood, Madison, Swain, Graham & Jackson (North) Counties PUMA","3702300",,-83.20355,35.57303
"3703800",G37003800,"3703800","37",North Carolina,"03800",Harnett County PUMA,"3703800",,-78.86931,35.36860
"3700200",G37000200,"3700200","37",North Carolina,"00200","Wilkesboro High Country--Surry, Wilkes & Alleghany Counties PUMA","3700200",,-80.99052,36.32356
"3702800",G37002800,"3702800","37",North Carolina,"02800",Catawba County--Hickory City PUMA,"3702800",,-81.21448,35.66261
"3700900",G37000900,"3700900","37",North Carolina,"00900",Nash & Edgecombe Counties--Rocky Mount City PUMA,"3700900",,-77.79855,35.94104
"3703900",G37003900,"3703900","37",North Carolina,"03900",Sampson & Duplin Counties PUMA,"3703900",,-78.16779,34.96592
"3703700",G37003700,"3703700","37",North Carolina,"03700",Moore & Montgomery Counties PUMA,"3703700",,-79.65758,35.31975
"3705300",G37005300,"3705300","37",North Carolina,"05300",Union (East) & Anson Counties--Monroe City PUMA,"3705300",,-80.29108,34.97515
"3701301",G37001301,"3701301","37",North Carolina,"01301",Durham County (South)--Durham City (South) PUMA,"3701301",,-78.91418,35.93352
"3701302",G37001302,"3701302","37",North Carolina,"01302",Durham County (North)--Durham City (North) PUMA,"3701302",,-78.85772,36.08636
"3704200",G37004200,"3704200","37",North Carolina,"04200",Pitt County--Greenville City PUMA,"3704200",,-77.37472,35.59353
"3702700",G37002700,"3702700","37",North Carolina,"02700",Lincoln & Cleveland (East) Counties PUMA,"3702700",,-81.36415,35.43520
"3700500",G37000500,"3700500","37",North Carolina,"00500","Franklin, Vance & Warren (West) Counties PUMA","3700500",,-78.29294,36.23277
"3704000",G37004000,"3704000","37",North Carolina,"04000",Wayne County PUMA,"3704000",,-78.00415,35.36378
"3701704",G37001704,"3701704","37",North Carolina,"01704",Guilford County (South)--High Point City PUMA,"3701704",,-79.81575,35.96374
"3701702",G37001702,"3701702","37",North Carolina,"01702",Greensboro City (South) PUMA,"3701702",,-79.84865,36.04913
"3701701",G37001701,"3701701","37",North Carolina,"01701",Greensboro City (North) PUMA,"3701701",,-79.82823,36.12028
"3701703",G37001703,"3701703","37",North Carolina,"01703",Guilford County (North)--Summerfield Town PUMA,"3701703",,-79.76080,36.13883
"3701600",G37001600,"3701600","37",North Carolina,"01600",Alamance County--Burlington City PUMA,"3701600",,-79.39947,36.04403
"3701400",G37001400,"3701400","37",North Carolina,"01400",Orange County--Chapel Hill Town PUMA,"3701400",,-79.12057,36.06133
"3701802",G37001802,"3701802","37",North Carolina,"01802",Winston-Salem City (South) PUMA,"3701802",,-80.24993,36.05524
"3701801",G37001801,"3701801","37",North Carolina,"01801",Winston-Salem City (North) PUMA,"3701801",,-80.25977,36.13905
"3701803",G37001803,"3701803","37",North Carolina,"01803",Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village PUMA,"3701803",,-80.25739,36.15013
"3703600",G37003600,"3703600","37",North Carolina,"03600",Randolph County PUMA,"3703600",,-79.80616,35.71033
"3704100",G37004100,"3704100","37",North Carolina,"04100","Lenoir, Onslow (North) & Jones Counties PUMA","3704100",,-77.48499,35.02634
"3702000",G37002000,"3702000","37",North Carolina,"02000",Caldwell & Alexander Counties PUMA,"3702000",,-81.41456,35.94156
"3702100",G37002100,"3702100","37",North Carolina,"02100",Burke & McDowell Counties PUMA,"3702100",,-81.86427,35.71785
"3701500",G37001500,"3701500","37",North Carolina,"01500",Chatham & Lee Counties PUMA,"3701500",,-79.23296,35.64190
"3703300",G37003300,"3703300","37",North Carolina,"03300",Stanley & Cabarrus (East) Counties PUMA,"3703300",,-80.33642,35.33253
"3703500",G37003500,"3703500","37",North Carolina,"03500",Davidson County PUMA,"3703500",,-80.21269,35.79328
"3703106",G37003106,"3703106","37",North Carolina,"03106","Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns PUMA","3703106",,-80.87144,35.40828
"3703002",G37003002,"3703002","37",North Carolina,"03002",Gaston County (Southeast)--Gastonia & Belmont Cities PUMA,"3703002",,-81.11262,35.24044
"3703001",G37003001,"3703001","37",North Carolina,"03001",Gaston County (Northwest)--Mount Holly City PUMA,"3703001",,-81.20153,35.31135
"3703200",G37003200,"3703200","37",North Carolina,"03200","Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town PUMA","3703200",,-80.66129,35.41737
"3702201",G37002201,"3702201","37",North Carolina,"02201",Buncombe County (Southeast)--Asheville City PUMA,"3702201",,-82.43957,35.53736
"3702202",G37002202,"3702202","37",North Carolina,"02202",Buncombe County (Northwest) PUMA,"3702202",,-82.56520,35.63987
"3704500",G37004500,"3704500","37",North Carolina,"04500",Onslow County (South)--Jacksonville City PUMA,"3704500",,-77.38314,34.65001
"3700300",G37000300,"3700300","37",North Carolina,"00300",Rockingham & Stokes Counties PUMA,"3700300",,-79.98095,36.39866
"3703108",G37003108,"3703108","37",North Carolina,"03108",Mecklenburg County (South)--Matthews Town (South) PUMA,"3703108",,-80.92834,35.12601
"3703105",G37003105,"3703105","37",North Carolina,"03105",Charlotte City (Southwest) PUMA,"3703105",,-80.90356,35.17356
"3703104",G37003104,"3703104","37",North Carolina,"03104",Charlotte City (South) PUMA,"3703104",,-80.80191,35.11257
"3703102",G37003102,"3703102","37",North Carolina,"03102",Charlotte City (Northwest) PUMA,"3703102",,-80.87419,35.27691
"3703107",G37003107,"3703107","37",North Carolina,"03107",Mecklenburg County (East)--Mint Hill & Matthews (North) Towns PUMA,"3703107",,-80.67603,35.22415
"3703101",G37003101,"3703101","37",North Carolina,"03101",Charlotte City (Central) PUMA,"3703101",,-80.78902,35.20591
"3703103",G37003103,"3703103","37",North Carolina,"03103",Charlotte City (Northeast) PUMA,"3703103",,-80.75210,35.27789
"3705400",G37005400,"3705400","37",North Carolina,"05400",Union County (West)--Indian Trail & Stallings Towns PUMA,"3705400",,-80.68508,35.03365
"3701205",G37001205,"3701205","37",North Carolina,"01205",Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns PUMA,"3701205",,-78.69327,35.62960
"3701201",G37001201,"3701201","37",North Carolina,"01201",Raleigh City (South & Central) PUMA,"3701201",,-78.65697,35.78049
"3701207",G37001207,"3701207","37",North Carolina,"01207",Wake County (West Central)--Cary Town PUMA,"3701207",,-78.78265,35.76455
"3701208",G37001208,"3701208","37",North Carolina,"01208",Wake County (Southwest)--Apex & Holly Springs Towns PUMA,"3701208",,-78.87951,35.68514
"3701204",G37001204,"3701204","37",North Carolina,"01204","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns PUMA","3701204",,-78.44135,35.79896
"3701202",G37001202,"3701202","37",North Carolina,"01202",Raleigh City (North) PUMA,"3701202",,-78.63713,35.85634
"3701203",G37001203,"3701203","37",North Carolina,"01203","Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns PUMA","3701203",,-78.49751,35.92803
"3701206",G37001206,"3701206","37",North Carolina,"01206",Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town PUMA,"3701206",,-78.70389,35.94273
"3705001",G37005001,"3705001","37",North Carolina,"05001",Cumberland County (Central)--Fayetteville City (Central & East) PUMA,"3705001",,-78.92352,35.08166
"3705003",G37005003,"3705003","37",North Carolina,"05003",Cumberland County (West)--Fayetteville City (West) PUMA,"3705003",,-79.02187,35.04835
"3705002",G37005002,"3705002","37",North Carolina,"05002",Cumberland County (East)--Hope Mills & Spring Lake Towns PUMA,"3705002",,-78.77939,35.04503
"3904500",G39004500,"3904500","39",Ohio,"04500","Darke, Shelby & Preble Counties PUMA","3904500",,-84.50886,40.07443
"3903000",G39003000,"3903000","39",Ohio,"03000",Tuscarawas & Harrison Counties PUMA,"3903000",,-81.31395,40.37951
"3902400",G39002400,"3902400","39",Ohio,"02400",Hancock & Putnam Counties PUMA,"3902400",,-83.88789,41.01152
"3905200",G39005200,"3905200","39",Ohio,"05200","Highland, Clinton & Adams Counties PUMA","3905200",,-83.60781,39.11869
"3905600",G39005600,"3905600","39",Ohio,"05600",Clermont County (West) PUMA,"3905600",,-84.25419,39.09889
"3905700",G39005700,"3905700","39",Ohio,"05700",Clermont (East) & Brown Counties PUMA,"3905700",,-83.97074,38.97377
"3901300",G39001300,"3901300","39",Ohio,"01300",Ashtabula County PUMA,"3901300",,-80.74838,41.70743
"3903600",G39003600,"3903600","39",Ohio,"03600","Washington, Morgan, Noble & Monroe Counties PUMA","3903600",,-81.46705,39.62175
"3903400",G39003400,"3903400","39",Ohio,"03400",Columbiana County PUMA,"3903400",,-80.77725,40.76842
"3901400",G39001400,"3901400","39",Ohio,"01400",Trumbull (Outside Warren City) & Mahoning (Outside Youngstown City) Counties PUMA,"3901400",,-80.78708,41.22093
"3904300",G39004300,"3904300","39",Ohio,"04300",Clark County PUMA,"3904300",,-83.78390,39.91678
"3905000",G39005000,"3905000","39",Ohio,"05000","Athens, Gallia & Meigs Counties PUMA","3905000",,-82.12864,39.08752
"3900700",G39000700,"3900700","39",Ohio,"00700",Erie & Sandusky Counties PUMA,"3900700",,-82.94452,41.35910
"3900100",G39000100,"3900100","39",Ohio,"00100","Defiance, Williams, Henry & Paulding Counties PUMA","3900100",,-84.43182,41.33465
"3901900",G39001900,"3901900","39",Ohio,"01900",Medina County PUMA,"3901900",,-81.89971,41.11759
"3902800",G39002800,"3902800","39",Ohio,"02800","Marion, Knox & Morrow Counties PUMA","3902800",,-82.75783,40.49370
"3902200",G39002200,"3902200","39",Ohio,"02200",Richland County PUMA,"3902200",,-82.53648,40.77468
"3904800",G39004800,"3904800","39",Ohio,"04800",Ross & Fayette Counties PUMA,"3904800",,-83.20497,39.42002
"3900200",G39000200,"3900200","39",Ohio,"00200","Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City PUMA","3900200",,-83.86603,41.44704
"3902300",G39002300,"3902300","39",Ohio,"02300","Seneca, Crawford & Wyandot Counties PUMA","3902300",,-83.11911,40.95930
"3902900",G39002900,"3902900","39",Ohio,"02900","Holmes, Guernsey & Coshocton Counties PUMA","3902900",,-81.77513,40.28788
"3902700",G39002700,"3902700","39",Ohio,"02700","Logan, Champaign & Hardin Counties PUMA","3902700",,-83.73023,40.40427
"3904900",G39004900,"3904900","39",Ohio,"04900","Jackson, Hocking, Pike & Vinton Counties PUMA","3904900",,-82.66787,39.21018
"3903300",G39003300,"3903300","39",Ohio,"03300",Stark County (East) & Carroll County--Alliance City PUMA,"3903300",,-81.14422,40.68924
"3901200",G39001200,"3901200","39",Ohio,"01200",Geauga & Lake (South) Counties PUMA,"3901200",,-81.17943,41.51866
"3901100",G39001100,"3901100","39",Ohio,"01100","Lake County (East)--Mentor, Painesville Cities & Madison Village PUMA","3901100",,-81.17108,41.74584
"3901000",G39001000,"3901000","39",Ohio,"01000","Lake County (West)--Eastlake, Wickliffe, Willoughby & Willowick Cities PUMA","3901000",Croatia,-81.39289,41.62242
"3902100",G39002100,"3902100","39",Ohio,"02100",Huron & Ashland Counties PUMA,"3902100",,-82.44701,41.00750
"3902500",G39002500,"3902500","39",Ohio,"02500",Allen County PUMA,"3902500",,-84.10578,40.77152
"3905100",G39005100,"3905100","39",Ohio,"05100",Scioto & Lawrence Counties PUMA,"3905100",,-82.79886,38.71656
"3900500",G39000500,"3900500","39",Ohio,"00500",Toledo City (East) PUMA,"3900500",,-83.54471,41.66170
"3900600",G39000600,"3900600","39",Ohio,"00600","Ottawa, Wood (Northeast) & Lucas (East) Counties--Oregon City PUMA","3900600",,-83.26643,41.55312
"3900400",G39000400,"3900400","39",Ohio,"00400",Toledo City (West) PUMA,"3900400",,-83.61705,41.66360
"3900300",G39000300,"3900300","39",Ohio,"00300","Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities PUMA","3900300",,-83.75944,41.60502
"3902600",G39002600,"3902600","39",Ohio,"02600","Auglaize, Mercer & Van Wert Counties PUMA","3902600",,-84.48825,40.64752
"3901700",G39001700,"3901700","39",Ohio,"01700",Portage County PUMA,"3901700",,-81.19740,41.16768
"3903500",G39003500,"3903500","39",Ohio,"03500",Belmont & Jefferson Counties PUMA,"3903500",,-80.89003,40.17563
"3905506",G39005506,"3905506","39",Ohio,"05506","Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities PUMA","3905506",,-84.42724,39.25187
"3905502",G39005502,"3905502","39",Ohio,"05502","Hamilton County (Central)--Forest Park City, White Oak, Bridgetown & Finneytown PUMA","3905502",,-84.57289,39.22056
"3905503",G39005503,"3905503","39",Ohio,"05503",Cincinnati City (West) PUMA,"3905503","Western Africa, ns",-84.58153,39.14146
"3905504",G39005504,"3905504","39",Ohio,"05504",Cincinnati City (Central) PUMA,"3905504",,-84.50346,39.15198
"3905505",G39005505,"3905505","39",Ohio,"05505",Cincinnati (East) & Norwood Cities PUMA,"3905505",,-84.42190,39.13336
"3905507",G39005507,"3905507","39",Ohio,"05507","Hamilton County (East)--Loveland, Montgomery Cities & Forestville PUMA","3905507",,-84.33844,39.16252
"3905501",G39005501,"3905501","39",Ohio,"05501",Hamilton County (West)--Mack & Dent PUMA,"3905501",,-84.70911,39.21658
"3904604",G39004604,"3904604","39",Ohio,"04604",Montgomery County (Southeast)--Kettering & Centerville Cities PUMA,"3904604",,-84.15768,39.65492
"3904603",G39004603,"3904603","39",Ohio,"04603",Montgomery County (East Central)--Dayton & Riverside Cities PUMA,"3904603",,-84.19382,39.76588
"3904602",G39004602,"3904602","39",Ohio,"04602","Montgomery County (Northeast)--Huber Heights, Trotwood, Vandalia & Englewood Cities PUMA","3904602",,-84.21924,39.85867
"3904601",G39004601,"3904601","39",Ohio,"04601",Montgomery County (West)--Miamisburg & West Carrollton Cities PUMA,"3904601",,-84.37047,39.73201
"3902000",G39002000,"3902000","39",Ohio,"02000",Wayne County PUMA,"3902000",,-81.88803,40.82887
"3904105",G39004105,"3904105","39",Ohio,"04105",Columbus City (Central) PUMA,"3904105",Algeria,-83.01277,40.00278
"3904104",G39004104,"3904104","39",Ohio,"04104","Columbus (Northwest), Upper Arlington & Grandview Heights Cities PUMA","3904104",,-83.07490,40.04092
"3904106",G39004106,"3904106","39",Ohio,"04106",Columbus City (Northeast) PUMA,"3904106",,-82.94401,40.02994
"3904102",G39004102,"3904102","39",Ohio,"04102","Columbus (North), Westerville & Worthington Cities PUMA","3904102",,-82.96609,40.10294
"3904110",G39004110,"3904110","39",Ohio,"04110",Columbus City (West) PUMA,"3904110",,-83.06654,39.94508
"3904107",G39004107,"3904107","39",Ohio,"04107","Columbus (East), Whitehall & Bexley Cities PUMA","3904107",,-82.93035,39.95658
"3904103",G39004103,"3904103","39",Ohio,"04103","Columbus (Far Northwest), Dublin & Hilliard (North) Cities PUMA","3904103",,-83.12609,40.09581
"3904108",G39004108,"3904108","39",Ohio,"04108",Columbus (Southeast) & Reynoldsburg Cities PUMA,"3904108",,-82.83960,39.92746
"3904101",G39004101,"3904101","39",Ohio,"04101","Columbus (Far Northeast), Gahanna & New Albany Cities PUMA","3904101",,-82.83191,40.05873
"3904111",G39004111,"3904111","39",Ohio,"04111",Columbus (Far West) & Hilliard (South) Cities PUMA,"3904111",,-83.18457,39.92602
"3904109",G39004109,"3904109","39",Ohio,"04109","Franklin County (South)--Columbus (South), Grove Cities & Groveport Village PUMA","3904109",,-82.96904,39.85382
"3901500",G39001500,"3901500","39",Ohio,"01500","Mahoning County (Northeast)--Youngstown City, Boardman & Austintown PUMA","3901500",,-80.66493,41.06102
"3900903",G39000903,"3900903","39",Ohio,"00903","Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities PUMA","3900903",,-81.71964,41.32008
"3900910",G39000910,"3900910","39",Ohio,"00910","Cuyahoga County (East)--Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities PUMA","3900910",,-81.45378,41.47040
"3900907",G39000907,"3900907","39",Ohio,"00907","Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities PUMA","3900907",,-81.56084,41.40131
"3900904",G39000904,"3900904","39",Ohio,"00904","Cuyahoga County (South Central)--Brooklyn, Parma, Parma Heights & Seven Hills Cities PUMA","3900904",,-81.72764,41.39045
"3900909",G39000909,"3900909","39",Ohio,"00909","Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities PUMA","3900909",,-81.54022,41.54433
"3900908",G39000908,"3900908","39",Ohio,"00908",Cleveland City (East) & Bratenahl Village PUMA,"3900908",,-81.59787,41.50667
"3900905",G39000905,"3900905","39",Ohio,"00905",Cleveland City (West) PUMA,"3900905",,-81.79611,41.44537
"3900902",G39000902,"3900902","39",Ohio,"00902","Cuyahoga County (West)--Berea, Brook Park, Lakewood & Rocky River Cities PUMA","3900902",Hungary,-81.83202,41.41623
"3900901",G39000901,"3900901","39",Ohio,"00901","Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities PUMA","3900901",United Arab Emirates,-81.92514,41.42259
"3900906",G39000906,"3900906","39",Ohio,"00906",Cleveland City (Central) PUMA,"3900906",,-81.68426,41.46890
"3903700",G39003700,"3903700","39",Ohio,"03700",Muskingum & Perry Counties PUMA,"3903700",,-82.05507,39.87882
"3904700",G39004700,"3904700","39",Ohio,"04700",Greene County PUMA,"3904700",,-83.88989,39.69148
"3903900",G39003900,"3903900","39",Ohio,"03900",Fairfield County PUMA,"3903900",,-82.63059,39.75160
"3904400",G39004400,"3904400","39",Ohio,"04400",Miami County PUMA,"3904400",,-84.22885,40.05345
"3900802",G39000802,"3900802","39",Ohio,"00802","Lorain County (South)--Avon, Avon Lake & North Ridgeville Cities PUMA","3900802",,-82.14684,41.27783
"3900801",G39000801,"3900801","39",Ohio,"00801",Lorain County (North)--Elyria & Lorain Cities PUMA,"3900801",,-82.17820,41.40643
"3904200",G39004200,"3904200","39",Ohio,"04200","Pickaway, Union & Madison Counties PUMA","3904200",,-83.25684,39.93011
"3905401",G39005401,"3905401","39",Ohio,"05401",Butler County (Southeast)--Monroe City & Beckett Ridge PUMA,"3905401",,-84.40846,39.38015
"3905402",G39005402,"3905402","39",Ohio,"05402",Butler County (South Central)--Hamilton & Fairfield Cities PUMA,"3905402",,-84.54786,39.37346
"3905403",G39005403,"3905403","39",Ohio,"05403","Butler County (North & West)--Middletown, Oxford & Trenton Cities PUMA","3905403",,-84.62164,39.46561
"3905301",G39005301,"3905301","39",Ohio,"05301",Warren County (East)--Lebanon & Springboro (East) Cities PUMA,"3905301",,-84.12202,39.41926
"3905302",G39005302,"3905302","39",Ohio,"05302","Warren County (West)--Mason, Franklin & Springboro (West) Cities PUMA","3905302",,-84.29497,39.45143
